"patch1.before","patch2.before","patch1.after","patch2.after"
66,47,62,51
80,54,79,55
69,53,67,55
84,53,81,56
68,54,56,66
80,45,72,53
68,49,67,50
67,52,63,56
77,43,69,51
81,43,78,46
79,54,79,54
77,46,75,48
68,54,64,58
78,65,74,69
65,49,60,54
82,49,75,56
86,60,86,60
83,60,82,61
83,58,81,60
93,63,85,71
100,28,83,45
93,45,87,51
75,49,67,57
84,39,80,43
83,60,80,63
105,54,101,58
85,54,80,59
76,41,68,49
76,57,74,59
97,51,85,63
86,54,82,58
69,47,70,46
84,47,82,49
81,45,74,52
71,50,67,54
76,49,78,47
68,49,62,55
94,56,85,65
84,47,76,55
91,53,85,59
72,51,69,54
87,47,76,58
68,45,63,50
85,55,78,62
80,54,73,61
87,50,81,56
85,37,76,46
100,52,96,56
76,60,70,66
92,73,89,76
86,36,80,42
81,49,73,57
72,55,72,55
74,48,71,51
79,49,72,56
80,43,71,52
88,44,84,48
94,34,79,49
91,64,88,67
89,62,85,66
66,53,63,56
70,57,68,59
86,47,76,57
91,48,85,54
97,43,82,58
79,44,74,49
86,54,75,65
85,65,84,66
79,46,76,49
71,45,64,52
81,54,79,56
98,47,89,56
72,48,66,54
90,64,87,67
85,67,88,64
85,54,81,58
79,50,71,58
84,49,82,51
84,51,77,58
84,46,76,54
82,59,82,59
92,53,83,62
70,34,63,41
77,51,71,57
89,54,83,60
60,44,55,49
85,52,73,64
72,55,70,57
80,55,79,56
73,55,70,58
85,56,83,58
73,56,67,62
86,49,79,56
65,54,64,55
74,44,67,51
91,59,85,65
70,37,65,42
65,57,65,57
81,48,80,49
85,47,81,51
80,51,73,58
84,45,77,52
95,53,84,64
80,62,79,63
86,49,82,53
70,40,63,47
76,53,70,59
85,56,80,61
71,55,73,53
79,59,74,64
96,55,88,63
89,49,81,57
77,53,69,61
83,50,78,55
75,62,74,63
85,51,84,52
81,54,73,62
91,44,79,56
70,54,70,54
92,63,81,74
87,44,73,58
66,41,66,41
92,50,88,54
78,47,74,51
84,52,82,54
86,51,79,58
81,37,74,44
83,44,71,56
86,44,79,51
86,40,78,48
69,38,58,49
90,53,83,60
71,44,70,45
75,59,77,57
80,55,71,64
88,52,82,58
84,48,76,56
66,39,58,47
73,50,75,48
103,42,96,49
69,59,65,63
79,41,74,46
85,39,82,42
92,54,86,60
104,58,99,63
85,43,82,46
79,47,75,51
82,51,78,55
71,55,68,58
75,51,72,54
87,46,75,58
82,52,77,57
92,48,88,52
82,36,66,52
76,37,70,43
87,45,79,53
70,43,65,48
88,56,83,61
88,51,83,56
74,49,67,56
102,56,93,65
69,53,70,52
88,45,80,53
94,51,89,56
73,38,66,45
65,47,56,56
90,45,82,53
81,46,72,55
90,57,83,64
89,47,84,52
81,56,75,62
79,41,74,46
65,44,66,43
87,61,79,69
81,50,79,52
86,43,83,46
86,53,81,58
69,48,67,50
77,48,67,58
93,36,87,42
93,51,88,56
75,39,74,40
73,53,70,56
82,61,77,66
94,52,90,56
91,55,86,60
78,54,74,58
84,31,78,37
79,54,79,54
81,43,72,52
68,53,61,60
67,53,66,54
62,56,64,54
77,56,72,61
84,53,76,61
91,44,80,55
79,42,74,47
75,55,75,55
79,48,77,50
77,55,73,59
80,55,74,61
74,43,70,47
74,51,67,58
81,43,77,47
78,43,63,58
89,45,80,54
67,50,64,53
65,41,60,46
77,46,72,51
76,40,72,44
79,67,77,69
67,44,67,44
72,50,69,53
86,51,79,58
79,44,73,50
71,40,69,42
71,45,68,48
76,63,73,66
77,41,70,48
86,55,83,58
77,56,75,58
78,47,72,53
100,45,85,60
76,57,73,60
87,48,81,54
84,54,81,57
81,45,78,48
70,36,64,42
85,54,76,63
77,53,75,55
64,56,60,60
76,71,76,71
66,48,64,50
76,49,70,55
77,50,70,57
75,66,76,65
92,56,82,66
59,52,61,50
89,52,85,56
90,58,90,58
100,42,93,49
98,54,93,59
70,54,68,56
75,64,72,67
92,54,89,57
82,62,73,71
92,40,77,55
80,48,73,55
78,48,71,55
80,50,77,53
82,49,78,53
89,42,77,54
78,45,76,47
83,53,78,58
68,60,66,62
81,47,78,50
66,58,66,58
75,55,73,57
84,54,77,61
78,56,71,63
81,62,81,62
77,49,74,52
83,47,74,56
95,42,88,49
83,45,78,50
65,52,64,53
73,39,64,48
66,49,62,53
85,48,79,54
88,56,76,68
63,41,60,44
86,54,79,61
67,38,63,42
90,63,89,64
91,52,87,56
68,51,69,50
82,58,80,60
96,52,87,61
109,49,98,60
87,49,79,57
93,43,79,57
82,40,73,49
80,49,74,55
83,56,78,61
76,53,68,61
79,39,76,42
93,66,87,72
103,49,94,58
74,55,67,62
75,58,78,55
84,56,77,63
75,53,68,60
91,44,83,52
76,53,72,57
84,50,81,53
67,50,67,50
77,36,70,43
78,46,75,49
75,60,70,65
77,49,70,56
75,50,76,49
87,49,80,56
103,60,89,74
72,47,69,50
88,49,83,54
79,52,71,60
89,54,85,58
89,41,79,51
70,53,67,56
81,57,80,58
76,56,80,52
83,44,77,50
74,44,68,50
89,60,77,72
74,48,68,54
68,49,69,48
83,49,82,50
69,58,68,59
75,52,72,55
72,51,68,55
77,41,73,45
80,38,74,44
74,46,74,46
92,48,89,51
82,42,72,52
82,44,79,47
75,49,66,58
72,46,66,52
80,54,78,56
84,49,81,52
91,46,85,52
74,40,68,46
94,45,86,53
66,49,68,47
84,58,78,64
84,50,77,57
64,55,64,55
77,47,66,58
95,51,88,58
83,55,76,62
88,50,78,60
85,46,71,60
77,44,72,49
86,53,74,65
65,65,65,65
88,43,79,52
85,56,81,60
86,53,73,66
86,52,80,58
72,28,64,36
71,54,68,57
67,37,60,44
81,46,75,52
80,48,76,52
64,37,59,42
86,53,83,56
86,61,79,68
87,45,78,54
91,61,83,69
68,49,65,52
83,50,77,56
89,49,79,59
69,45,66,48
71,32,58,45
79,38,64,53
65,51,60,56
78,59,70,67
88,45,83,50
64,55,60,59
80,44,72,52
66,42,63,45
74,48,68,54
91,56,86,61
71,41,63,49
88,60,79,69
64,49,58,55
84,44,75,53
93,43,85,51
90,53,81,62
77,68,77,68
83,57,80,60
76,49,71,54
76,59,71,64
74,42,71,45
92,59,90,61
83,54,78,59
82,51,77,56
64,50,64,50
81,50,74,57
76,46,73,49
78,55,79,54
93,35,83,45
78,38,71,45
92,53,89,56
85,48,78,55
71,53,66,58
83,51,74,60
75,51,73,53
64,42,56,50
78,58,76,60
74,57,73,58
69,45,65,49
95,54,90,59
81,57,79,59
92,49,88,53
84,56,80,60
90,47,80,57
80,53,77,56
79,43,71,51
99,36,87,48
80,50,76,54
85,42,84,43
71,55,73,53
77,47,75,49
75,39,66,48
72,45,61,56
77,51,72,56
69,52,63,58
88,57,85,60
72,57,68,61
85,50,80,55
72,56,72,56
88,46,82,52
65,51,59,57
85,52,75,62
86,49,79,56
87,39,74,52
91,58,87,62
60,49,57,52
79,49,71,57
65,57,63,59
69,56,67,58
78,37,72,43
80,54,74,60
64,46,59,51
80,55,73,62
81,52,79,54
85,73,79,79
92,55,88,59
87,47,83,51
71,36,62,45
63,55,63,55
61,35,56,40
76,58,76,58
71,49,68,52
98,44,88,54
90,53,82,61
79,53,73,59
87,57,84,60
75,33,67,41
83,54,72,65
72,48,69,51
59,46,60,45
79,34,74,39
81,49,72,58
83,47,76,54
77,72,76,73
93,45,83,55
82,49,80,51
81,50,71,60
89,47,83,53
77,48,70,55
86,42,78,50
79,51,73,57
81,55,78,58
89,55,85,59
80,48,77,51
75,44,72,47
83,55,79,59
93,58,83,68
74,45,70,49
92,52,87,57
94,56,87,63
79,59,75,63
72,49,71,50
83,46,79,50
83,50,81,52
87,50,83,54
78,36,66,48
67,49,62,54
60,44,61,43
78,52,77,53
102,58,100,60
80,47,77,50
57,50,54,53
107,47,94,60
72,41,67,46
98,37,87,48
77,43,71,49
81,40,67,54
72,54,69,57
70,53,66,57
86,56,81,61
75,45,67,53
72,67,71,68
69,50,66,53
82,53,77,58
65,50,69,46
65,42,63,44
86,48,78,56
84,47,80,51
79,44,68,55
74,55,69,60
86,44,80,50
83,46,77,52
76,47,72,51
76,41,71,46
82,44,74,52
91,42,74,59
79,46,68,57
71,56,69,58
71,41,68,44
73,55,69,59
88,41,79,50
83,49,78,54
81,49,71,59
70,44,63,51
76,48,71,53
92,41,82,51
66,47,67,46
84,54,82,56
63,44,62,45
98,58,93,63
95,63,93,65
68,45,66,47
77,47,73,51
74,47,67,54
71,46,66,51
84,35,81,38
76,33,67,42
85,42,81,46
74,53,72,55
93,55,87,61
97,39,91,45
77,57,71,63
77,55,77,55
75,55,72,58
88,43,84,47
69,60,68,61
80,46,75,51
75,46,76,45
84,41,78,47
98,46,87,57
84,45,76,53
91,43,87,47
86,59,84,61
72,49,67,54
82,54,80,56
79,45,76,48
70,49,63,56
55,52,54,53
82,53,80,55
76,49,70,55
79,30,69,40
67,39,61,45
78,59,77,60
79,63,78,64
88,39,79,48
91,50,86,55
88,55,82,61
89,53,87,55
93,51,79,65
78,62,77,63
76,39,70,45
81,50,78,53
78,46,76,48
87,46,82,51
92,44,81,55
78,44,75,47
90,59,89,60
75,53,75,53
93,57,90,60
76,55,73,58
80,47,76,51
68,55,64,59
99,49,94,54
83,60,85,58
64,48,63,49
82,50,74,58
79,41,74,46
54,49,53,50
87,49,79,57
77,43,74,46
82,51,75,58
80,45,69,56
52,45,51,46
86,55,83,58
77,42,72,47
81,44,77,48
84,42,75,51
84,41,74,51
78,62,80,60
75,56,70,61
95,55,88,62
91,40,80,51
79,48,77,50
81,56,78,59
78,39,72,45
83,44,76,51
88,46,82,52
96,54,91,59
76,52,72,56
84,49,77,56
76,45,71,50
88,56,82,62
88,57,88,57
87,50,81,56
67,58,69,56
85,59,83,61
73,54,68,59
88,40,77,51
97,54,94,57
84,39,78,45
77,54,73,58
92,52,78,66
81,54,79,56
57,45,59,43
81,49,78,52
69,47,68,48
76,48,69,55
75,41,66,50
81,55,73,63
71,60,68,63
84,46,79,51
71,66,69,68
86,52,80,58
76,41,74,43
74,58,74,58
71,65,67,69
87,53,79,61
76,45,71,50
83,54,74,63
66,53,67,52
67,67,65,69
63,37,58,42
62,47,58,51
68,45,63,50
73,56,73,56
87,41,79,49
82,54,81,55
89,59,86,62
72,48,70,50
88,48,82,54
75,59,77,57
68,47,65,50
92,45,86,51
78,45,70,53
86,64,83,67
67,66,69,64
62,52,58,56
75,45,70,50
84,46,76,54
81,45,74,52
69,55,62,62
94,47,84,57
85,60,87,58
89,57,83,63
87,41,76,52
67,46,62,51
102,55,92,65
86,61,84,63
70,55,65,60
82,58,76,64
82,39,73,48
84,44,76,52
80,54,75,59
93,46,90,49
78,40,74,44
80,46,75,51
78,63,74,67
89,52,86,55
86,63,82,67
83,49,79,53
68,50,62,56
79,52,79,52
66,53,63,56
63,53,58,58
89,62,86,65
86,47,73,60
79,53,77,55
73,46,70,49
84,35,80,39
89,40,81,48
65,69,68,66
76,36,66,46
72,60,68,64
92,52,87,57
78,44,71,51
90,52,81,61
96,56,91,61
84,52,78,58
77,47,69,55
77,38,65,50
72,45,68,49
90,68,84,74
79,33,73,39
97,43,89,51
89,53,87,55
103,34,87,50
74,44,70,48
80,58,81,57
76,49,73,52
83,45,77,51
90,57,81,66
86,46,79,53
67,49,60,56
74,59,74,59
79,39,76,42
82,56,79,59
71,43,64,50
70,48,65,53
96,40,85,51
71,44,70,45
105,57,99,63
102,48,96,54
77,61,73,65
77,36,71,42
69,49,66,52
79,59,79,59
64,42,65,41
90,55,84,61
88,42,80,50
80,46,75,51
84,49,75,58
52,58,53,57
90,58,81,67
98,62,91,69
82,55,77,60
77,50,70,57
82,55,75,62
64,44,61,47
78,44,68,54
81,51,73,59
74,46,68,52
81,49,76,54
89,49,86,52
89,54,85,58
82,46,73,55
76,59,73,62
75,53,73,55
72,56,70,58
77,57,77,57
101,58,93,66
85,43,81,47
81,64,72,73
82,56,71,67
87,48,85,50
68,41,59,50
88,43,82,49
65,53,61,57
87,44,76,55
72,44,69,47
75,69,74,70
68,42,66,44
87,45,83,49
89,67,85,71
67,51,61,57
77,55,66,66
70,54,67,57
76,49,70,55
88,53,81,60
94,59,87,66
74,51,69,56
84,51,80,55
72,63,72,63
89,52,86,55
91,48,86,53
82,57,81,58
69,52,67,54
77,44,75,46
81,43,73,51
71,58,73,56
71,44,73,42
79,44,72,51
79,43,77,45
60,71,60,71
85,53,82,56
81,46,73,54
76,53,74,55
81,38,68,51
69,59,67,61
108,52,101,59
77,60,79,58
87,48,75,60
77,60,76,61
83,27,75,35
77,43,73,47
78,51,76,53
87,58,90,55
77,56,68,65
73,45,69,49
81,47,78,50
70,54,66,58
80,48,68,60
81,67,78,70
68,52,67,53
75,52,69,58
75,54,71,58
75,60,75,60
84,54,76,62
85,56,89,52
76,47,71,52
76,54,76,54
67,60,67,60
87,58,80,65
63,52,54,61
87,61,83,65
82,55,78,59
66,54,59,61
72,58,69,61
64,44,62,46
84,46,72,58
90,59,85,64
81,50,78,53
98,44,86,56
75,46,74,47
82,52,78,56
95,49,78,66
80,55,76,59
75,58,74,59
93,45,82,56
87,48,79,56
79,50,74,55
74,45,73,46
80,46,70,56
74,60,73,61
81,55,77,59
78,43,71,50
75,47,74,48
83,58,80,61
77,40,73,44
95,38,87,46
98,46,86,58
79,43,76,46
95,40,79,56
87,42,83,46
77,55,75,57
83,51,81,53
75,44,69,50
86,47,84,49
82,46,74,54
58,49,56,51
74,44,69,49
75,51,68,58
75,52,67,60
76,44,71,49
88,51,89,50
87,52,78,61
84,47,74,57
72,46,70,48
77,50,76,51
89,53,83,59
80,43,75,48
83,52,76,59
91,48,85,54
69,40,66,43
77,60,77,60
85,47,79,53
82,42,75,49
93,45,85,53
78,51,74,55
78,51,66,63
68,50,68,50
93,51,87,57
91,47,87,51
77,48,67,58
86,52,80,58
92,51,88,55
75,47,74,48
78,63,76,65
77,32,66,43
89,50,84,55
82,36,70,48
92,50,84,58
67,55,66,56
80,37,75,42
77,52,74,55
83,44,80,47
71,50,67,54
76,64,71,69
67,50,68,49
94,47,84,57
84,58,81,61
74,53,72,55
71,56,72,55
86,64,79,71
80,69,83,66
80,52,70,62
94,51,90,55
93,48,89,52
78,48,72,54
83,50,75,58
72,51,67,56
70,50,68,52
90,51,80,61
86,57,83,60
71,46,69,48
61,48,60,49
55,61,56,60
95,59,86,68
72,46,66,52
81,54,75,60
86,53,78,61
94,45,81,58
77,51,72,56
77,65,72,70
83,44,76,51
79,57,74,62
67,49,63,53
85,44,74,55
73,49,70,52
63,51,64,50
76,60,72,64
65,48,61,52
78,52,76,54
78,45,73,50
75,43,70,48
71,39,67,43
88,42,83,47
87,34,84,37
86,40,82,44
89,54,87,56
71,45,67,49
86,43,78,51
81,51,78,54
78,55,75,58
81,47,77,51
93,47,85,55
95,55,91,59
83,48,83,48
84,50,75,59
86,46,78,54
80,63,80,63
69,51,63,57
77,50,71,56
71,56,73,54
92,46,80,58
79,52,72,59
79,63,74,68
81,35,76,40
77,62,74,65
73,58,71,60
79,47,72,54
72,47,70,49
82,53,74,61
84,48,73,59
76,53,73,56
69,58,70,57
77,52,74,55
86,40,79,47
68,44,68,44
81,53,77,57
89,48,86,51
80,40,72,48
90,61,87,64
93,41,85,49
74,44,70,48
62,66,61,67
84,47,77,54
92,43,87,48
75,50,72,53
88,58,85,61
90,44,84,50
78,64,72,70
89,46,85,50
81,54,71,64
81,56,80,57
78,37,71,44
88,49,84,53
99,50,87,62
72,59,67,64
69,55,64,60
91,41,77,55
90,55,84,61
84,43,79,48
83,58,77,64
71,44,64,51
89,44,82,51
91,59,87,63
84,54,76,62
88,43,81,50
86,46,83,49
73,42,66,49
87,59,80,66
78,49,72,55
71,50,68,53
70,57,66,61
75,54,71,58
89,39,83,45
85,36,74,47
76,53,72,57
87,47,81,53
87,60,83,64
75,59,75,59
85,58,84,59
95,56,85,66
67,49,62,54
82,55,81,56
71,41,69,43
82,48,78,52
89,56,84,61
90,60,83,67
80,48,72,56
79,41,75,45
82,45,79,48
75,58,71,62
79,49,69,59
86,35,81,40
73,49,73,49
66,55,64,57
82,65,73,74
67,56,66,57
88,55,77,66
75,46,73,48
75,43,68,50
79,60,76,63
83,55,80,58
82,56,79,59
82,52,79,55
74,44,68,50
76,43,71,48
62,49,57,54
75,41,71,45
79,47,75,51
89,54,85,58
84,61,81,64
67,49,57,59
73,56,69,60
85,61,78,68
87,51,77,61
70,49,72,47
74,49,73,50
85,50,77,58
86,36,81,41
91,51,86,56
91,54,85,60
95,43,88,50
65,48,63,50
90,52,82,60
79,52,74,57
75,61,75,61
63,56,62,57
65,45,58,52
85,47,78,54
80,55,78,57
80,46,73,53
90,51,80,61
79,59,75,63
89,51,81,59
77,49,76,50
79,50,76,53
85,55,78,62
86,44,82,48
89,56,82,63
90,49,81,58
70,47,67,50
82,47,76,53
86,57,81,62
76,46,73,49
79,56,76,59
75,46,65,56
94,46,89,51
86,63,85,64
84,39,77,46
75,63,70,68
90,60,84,66
66,41,63,44
76,56,74,58
84,51,76,59
92,44,87,49
82,50,75,57
81,55,76,60
65,57,62,60
72,43,68,47
81,55,74,62
88,48,82,54
90,50,86,54
78,49,73,54
67,41,62,46
86,53,79,60
80,49,77,52
77,38,69,46
65,64,65,64
82,53,79,56
69,51,67,53
92,49,79,62
84,61,84,61
80,54,76,58
79,64,78,65
65,49,64,50
78,55,72,61
74,59,74,59
84,43,74,53
62,52,60,54
76,59,74,61
71,53,68,56
87,57,86,58
71,39,69,41
100,42,89,53
79,40,74,45
84,37,75,46
100,40,94,46
77,49,71,55
71,62,69,64
87,51,85,53
80,48,73,55
71,48,68,51
80,44,75,49
70,52,68,54
63,41,63,41
70,48,66,52
88,44,82,50
77,44,72,49
76,58,69,65
98,47,88,57
77,51,73,55
78,40,67,51
72,46,63,55
83,39,72,50
79,57,74,62
69,44,65,48
96,48,87,57
72,62,68,66
88,41,81,48
81,53,75,59
89,37,83,43
70,58,68,60
61,57,59,59
98,59,93,64
72,47,71,48
96,35,76,55
70,54,69,55
78,49,79,48
97,50,92,55
72,51,70,53
96,48,93,51
76,51,74,53
73,56,68,61
87,36,80,43
69,45,69,45
76,52,75,53
89,54,83,60
87,57,77,67
83,49,82,50
90,53,88,55
84,46,82,48
94,52,83,63
75,38,69,44
82,55,77,60
80,44,73,51
78,44,72,50
75,43,70,48
76,47,72,51
89,45,88,46
68,35,64,39
68,49,64,53
74,46,75,45
88,50,76,62
77,52,72,57
63,52,60,55
71,60,70,61
79,59,76,62
85,48,79,54
79,54,78,55
82,52,75,59
74,53,71,56
84,65,81,68
85,49,82,52
90,41,82,49
80,41,74,47
94,48,86,56
62,51,60,53
82,60,76,66
105,54,101,58
84,54,78,60
87,41,81,47
90,47,83,54
88,47,78,57
67,51,64,54
86,45,77,54
76,40,69,47
75,50,67,58
87,49,81,55
84,37,76,45
93,56,84,65
80,58,75,63
78,51,73,56
87,62,87,62
79,54,73,60
90,56,85,61
72,59,69,62
92,48,90,50
86,57,81,62
87,41,83,45
75,54,74,55
67,42,61,48
83,43,79,47
84,48,77,55
90,51,84,57
83,47,77,53
69,51,62,58
72,43,65,50
93,47,83,57
73,49,68,54
74,59,68,65
73,46,68,51
92,58,90,60
69,50,62,57
94,41,85,50
82,49,74,57
63,56,59,60
82,54,79,57
77,45,69,53
84,45,80,49
71,56,71,56
83,50,78,55
62,48,59,51
76,49,70,55
93,53,90,56
76,43,70,49
72,44,67,49
89,51,82,58
78,48,80,46
71,47,70,48
94,50,89,55
83,50,82,51
81,44,74,51
94,47,88,53
78,42,73,47
79,50,74,55
85,48,79,54
74,49,72,51
84,49,78,55
84,60,82,62
81,46,77,50
76,39,67,48
90,48,81,57
87,43,75,55
80,60,72,68
96,52,85,63
69,43,68,44
89,58,83,64
84,40,76,48
76,64,72,68
88,51,79,60
74,52,72,54
82,51,75,58
78,56,77,57
77,54,77,54
79,58,74,63
85,47,81,51
95,41,93,43
86,56,80,62
82,41,72,51
75,43,70,48
82,53,83,52
63,53,63,53
82,44,76,50
75,55,72,58
80,51,73,58
102,50,94,58
87,48,82,53
83,45,75,53
72,53,69,56
80,50,79,51
84,54,81,57
71,60,67,64
71,56,68,59
65,57,58,64
89,40,74,55
90,60,82,68
78,43,74,47
86,58,85,59
72,47,70,49
84,52,74,62
100,52,90,62
83,53,78,58
88,49,83,54
66,35,67,34
86,53,76,63
85,48,80,53
74,57,73,58
95,46,87,54
69,55,68,56
81,58,77,62
90,46,82,54
83,47,76,54
75,52,66,61
83,45,83,45
81,51,79,53
75,48,76,47
82,54,76,60
102,53,85,70
94,43,82,55
87,59,83,63
80,34,67,47
77,46,77,46
75,68,76,67
74,72,73,73
82,55,73,64
78,54,74,58
85,53,76,62
72,60,66,66
87,63,91,59
81,42,77,46
62,57,59,60
89,46,79,56
81,37,70,48
73,57,70,60
88,44,82,50
86,49,76,59
80,57,79,58
95,55,89,61
91,50,82,59
78,57,73,62
85,53,80,58
67,59,70,56
72,49,70,51
69,56,68,57
70,37,66,41
89,50,80,59
77,59,76,60
77,65,69,73
83,56,82,57
70,61,69,62
86,43,78,51
82,36,74,44
79,36,72,43
82,39,69,52
84,54,73,65
80,41,76,45
73,43,66,50
79,50,74,55
65,54,63,56
70,50,64,56
84,52,74,62
86,36,79,43
74,53,68,59
64,54,61,57
75,61,73,63
77,46,71,52
95,60,85,70
83,49,76,56
82,69,78,73
105,55,95,65
70,45,68,47
80,51,74,57
78,55,74,59
76,49,71,54
74,45,66,53
79,35,72,42
81,71,83,69
83,60,79,64
80,47,77,50
66,56,65,57
82,48,74,56
85,44,81,48
78,53,71,60
90,51,85,56
82,37,74,45
73,41,70,44
88,58,83,63
78,56,77,57
82,47,79,50
84,50,82,52
71,52,71,52
96,51,85,62
67,44,60,51
79,40,74,45
82,50,78,54
75,52,67,60
80,55,70,65
87,48,73,62
88,53,80,61
67,44,64,47
85,45,80,50
86,44,79,51
92,43,90,45
89,55,81,63
74,55,72,57
78,47,72,53
91,49,87,53
89,52,81,60
89,29,77,41
98,50,90,58
75,64,76,63
93,50,90,53
89,56,83,62
92,34,83,43
80,47,76,51
62,57,63,56
69,47,61,55
72,46,72,46
70,52,67,55
86,49,83,52
76,50,73,53
91,42,76,57
80,43,75,48
78,52,80,50
86,46,78,54
72,49,70,51
87,61,75,73
100,59,96,63
86,48,85,49
63,51,58,56
88,48,82,54
69,56,60,65
65,48,60,53
87,51,80,58
91,47,80,58
80,62,72,70
92,43,85,50
84,57,80,61
71,44,69,46
89,58,86,61
80,49,74,55
90,60,81,69
93,51,86,58
74,54,72,56
73,53,71,55
50,51,48,53
67,39,61,45
86,61,84,63
87,57,79,65
86,51,80,57
75,49,70,54
85,46,79,52
81,48,77,52
78,50,70,58
72,42,70,44
82,45,76,51
81,43,75,49
79,39,73,45
87,47,78,56
86,49,77,58
76,45,72,49
75,60,67,68
82,56,76,62
71,53,67,57
75,52,72,55
74,63,70,67
74,51,71,54
69,38,63,44
86,44,79,51
97,54,92,59
75,59,74,60
85,50,79,56
69,47,69,47
79,52,75,56
74,60,76,58
87,43,81,49
77,49,70,56
77,47,74,50
83,41,78,46
78,52,73,57
76,59,74,61
83,49,81,51
95,55,92,58
81,49,75,55
77,58,76,59
79,44,73,50
86,52,83,55
74,54,70,58
78,47,72,53
106,39,93,52
76,47,67,56
80,47,76,51
63,65,66,62
88,48,82,54
63,49,64,48
79,39,73,45
73,58,70,61
85,53,83,55
85,56,82,59
80,47,72,55
87,57,83,61
97,38,84,51
74,57,68,63
87,65,83,69
80,44,74,50
87,46,82,51
75,52,72,55
75,55,72,58
92,51,88,55
75,49,75,49
79,61,78,62
92,47,92,47
58,40,55,43
78,46,76,48
85,39,77,47
86,53,79,60
83,62,82,63
77,49,72,54
83,49,76,56
60,50,57,53
72,45,62,55
88,46,76,58
85,62,82,65
94,37,87,44
75,50,72,53
87,62,86,63
82,55,72,65
79,57,73,63
84,49,75,58
72,47,61,58
80,54,73,61
80,59,75,64
90,57,86,61
87,36,74,49
71,50,71,50
97,39,83,53
81,47,77,51
81,42,75,48
85,49,79,55
88,52,80,60
75,52,70,57
67,56,65,58
89,59,89,59
87,49,81,55
79,39,72,46
79,48,75,52
89,63,85,67
76,41,67,50
87,46,81,52
70,44,66,48
78,45,72,51
76,35,70,41
72,42,69,45
73,49,69,53
101,48,97,52
88,35,80,43
78,32,70,40
89,40,84,45
84,38,70,52
74,41,68,47
68,56,67,57
72,56,73,55
86,33,80,39
78,43,69,52
80,48,76,52
74,52,66,60
82,53,79,56
63,48,62,49
69,51,64,56
81,55,76,60
80,55,71,64
82,47,75,54
97,41,83,55
84,51,79,56
87,55,78,64
81,62,79,64
82,55,74,63
85,54,79,60
78,56,73,61
91,52,82,61
80,53,72,61
75,47,68,54
82,51,83,50
89,58,78,69
74,56,75,55
78,43,74,47
74,56,70,60
89,53,84,58
76,45,72,49
85,53,83,55
76,62,67,71
71,45,63,53
91,49,81,59
72,54,68,58
66,52,57,61
79,38,75,42
65,44,61,48
72,55,69,58
77,39,69,47
71,52,68,55
87,50,84,53
69,41,67,43
93,45,84,54
82,55,77,60
111,51,101,61
76,40,70,46
68,44,63,49
81,53,68,66
87,48,77,58
74,55,69,60
81,36,77,40
81,35,67,49
74,55,70,59
87,49,78,58
89,48,86,51
92,49,81,60
68,38,60,46
78,51,77,52
83,45,74,54
72,48,71,49
78,50,76,52
101,54,91,64
74,57,75,56
79,50,75,54
99,45,94,50
99,55,94,60
95,50,84,61
62,46,62,46
85,45,74,56
75,53,71,57
87,40,76,51
87,52,81,58
97,44,89,52
91,53,84,60
82,47,75,54
82,47,78,51
92,48,89,51
80,38,76,42
84,59,77,66
84,54,81,57
82,57,74,65
86,52,80,58
68,55,71,52
78,49,75,52
70,51,66,55
75,56,71,60
61,41,54,48
86,45,77,54
69,40,62,47
80,42,67,55
82,41,75,48
91,44,82,53
81,53,73,61
74,54,71,57
71,56,71,56
87,52,80,59
88,46,82,52
67,43,64,46
80,47,74,53
76,50,73,53
68,45,71,42
99,47,92,54
76,56,73,59
101,57,93,65
80,39,71,48
78,63,74,67
91,53,80,64
78,49,73,54
78,47,71,54
94,41,89,46
89,53,85,57
83,52,74,61
79,40,69,50
89,55,81,63
86,65,89,62
61,45,58,48
85,57,81,61
91,40,87,44
98,48,88,58
75,58,74,59
74,49,67,56
88,74,89,73
81,49,75,55
77,46,73,50
76,53,73,56
83,46,78,51
77,50,73,54
95,61,94,62
85,52,75,62
95,53,94,54
64,60,64,60
93,67,84,76
83,42,78,47
86,50,76,60
99,59,93,65
66,52,66,52
67,57,57,67
66,72,71,67
74,56,71,59
75,48,73,50
74,41,66,49
72,44,69,47
85,42,79,48
81,47,77,51
74,50,68,56
59,61,59,61
89,43,85,47
80,52,77,55
81,50,73,58
74,46,66,54
87,49,83,53
76,54,73,57
87,47,82,52
81,49,82,48
79,44,70,53
81,56,79,58
84,49,75,58
86,47,74,59
84,34,76,42
92,48,85,55
86,50,85,51
91,54,86,59
80,56,77,59
86,37,80,43
76,41,66,51
86,40,77,49
78,48,77,49
95,37,79,53
75,43,72,46
85,56,81,60
90,55,82,63
81,36,70,47
76,44,67,53
53,57,54,56
79,58,77,60
71,48,69,50
81,42,72,51
74,68,77,65
90,53,84,59
80,51,76,55
69,40,65,44
73,61,69,65
86,62,82,66
82,49,73,58
84,63,79,68
70,43,64,49
83,52,78,57
77,45,76,46
80,47,69,58
86,53,85,54
83,44,77,50
88,46,78,56
79,57,72,64
76,41,73,44
71,58,70,59
90,45,83,52
72,50,65,57
98,43,90,51
73,51,68,56
84,45,78,51
70,46,68,48
83,53,73,63
92,45,81,56
68,56,63,61
80,58,76,62
86,42,78,50
75,48,74,49
79,54,77,56
91,52,87,56
75,48,70,53
83,52,76,59
